37.990,35.340,1.144,1.187,0.978,1.126,1.012,0.660,6.080
37.860,35.090,1.137,1.137,0.998,1.144,1.027,0.670,6.390
37.700,34.710,1.156,1.168,1.000,1.237,1.047,0.673,6.340
37.140,34.000,1.133,1.150,1.012,1.322,1.076,0.677,6.000
39.730,36.510,1.262,1.275,1.078,1.343,1.132,0.716,6.130
40.330,37.760,1.262,1.272,1.070,1.294,1.114,0.724,5.880
41.270,39.050,1.197,1.210,1.094,1.306,1.148,0.754,5.860
42.500,40.660,1.201,1.197,1.127,1.346,1.191,0.786,5.910
43.810,42.010,1.188,1.159,1.154,1.302,1.210,0.827,5.660
45.240,43.160,1.222,1.196,1.168,1.359,1.218,0.865,5.550
47.280,44.560,1.257,1.235,1.208,1.421,1.266,0.875,5.340
44.340,42.230,1.188,1.151,1.156,1.392,1.226,0.809,5.230
43.280,41.000,1.164,1.127,1.148,1.320,1.234,0.783,4.840
43.330,40.600,1.190,1.164,1.168,1.363,1.260,0.777,4.560
44.390,41.550,1.242,1.237,1.223,1.452,1.339,0.782,5.040
47.820,45.300,1.316,1.298,1.320,1.524,1.419,0.813,5.440
49.710,47.110,1.344,1.315,1.383,1.562,1.502,0.842,5.730
51.770,48.090,1.374,1.349,1.413,1.572,1.488,0.864,5.920
54.120,50.960,1.406,1.370,1.497,1.653,1.552,0.908,5.610
54.430,50.500,1.385,1.362,1.546,1.681,1.563,0.932,6.700
53.430,50.150,1.348,1.313,1.499,1.605,1.481,0.935,7.380
49.810,45.780,1.281,1.249,1.377,1.491,1.344,0.891,6.920
48.000,42.830,1.255,1.224,1.354,1.447,1.331,0.857,6.120
47.020,40.630,1.251,1.220,1.385,1.476,1.347,0.834,5.810
48.790,42.780,1.288,1.259,1.430,1.497,1.379,0.866,5.160
46.060,41.310,1.186,1.152,1.313,1.326,1.254,0.826,6.610
41.910,37.600,1.029,0.984,1.221,1.192,1.146,0.761,6.080
43.500,39.980,1.079,1.032,1.328,1.301,1.298,0.784,7.030
44.390,41.150,1.095,1.074,1.347,1.344,1.288,0.793,7.000
42.520,39.790,1.034,1.017,1.221,1.208,1.187,0.742,6.260
44.070,42.070,1.164,1.168,1.217,1.163,1.228,0.713,5.740
46.790,44.590,1.224,1.229,1.304,1.256,1.334,0.740,6.110
47.850,45.080,1.247,1.261,1.352,1.356,1.375,0.750,6.400
48.560,45.820,1.317,1.309,1.396,1.421,1.405,0.749,6.400
46.970,44.040,1.255,1.263,1.303,1.404,1.287,0.732,6.250
46.080,43.290,1.193,1.207,1.274,1.429,1.263,0.740,6.080
47.820,45.220,1.218,1.222,1.321,1.515,1.329,0.762,6.000
51.750,48.230,1.245,1.259,1.465,1.642,1.456,0.790,6.130
52.740,51.330,1.328,1.331,1.513,1.659,1.491,0.810,6.620
54.220,53.090,1.419,1.432,1.533,1.651,1.524,0.849,6.820
55.930,54.850,1.445,1.481,1.580,1.725,1.589,0.921,7.090
52.950,53.760,1.496,1.534,1.558,1.760,1.605,0.922,7.150
54.970,52.230,1.512,1.595,1.613,1.815,1.629,0.891,7.220
55.240,53.790,1.524,1.580,1.590,1.852,1.632,0.881,7.490
51.440,50.430,1.408,1.468,1.475,1.748,1.535,0.832,7.110
52.390,51.230,1.500,1.558,1.510,1.759,1.560,0.852,7.000
52.000,51.640,1.464,1.526,1.480,1.773,1.531,0.838,6.950
50.640,50.050,1.385,1.432,1.451,1.702,1.515,0.810,6.580
50.330,48.700,1.376,1.436,1.406,1.587,1.480,0.804,6.590
47.770,46.980,1.348,1.376,1.370,1.532,1.420,0.786,6.420
50.150,48.590,1.367,1.391,1.415,1.569,1.461,0.789,6.330
53.760,50.460,1.458,1.472,1.528,1.669,1.602,0.805,6.490
53.740,51.900,1.463,1.489,1.591,1.698,1.642,0.799,7.110
56.180,54.170,1.509,1.528,1.634,1.711,1.674,0.805,7.360
59.040,56.950,1.564,1.574,1.640,1.752,1.672,0.841,7.520
58.210,56.690,1.532,1.519,1.636,1.763,1.651,0.831,7.090
60.360,57.980,1.653,1.674,1.730,1.830,1.742,0.864,7.640
59.180,57.430,1.578,1.608,1.665,1.779,1.668,0.840,7.790
57.300,56.390,1.551,1.569,1.564,1.751,1.607,0.830,7.650
59.390,58.500,1.600,1.588,1.608,1.880,1.649,0.855,7.560
61.640,60.420,1.710,1.718,1.667,2.104,1.698,0.882,8.460
64.850,64.460,1.851,1.877,1.818,2.168,1.860,0.916,9.070
64.920,64.230,1.891,1.920,1.799,2.077,1.859,0.940,9.530
66.340,65.680,1.859,1.834,1.814,2.056,1.894,0.964,9.810
68.470,66.090,2.701,2.609,2.042,2.289,2.237,1.072,11.600
64.810,63.240,2.157,2.196,1.922,2.101,2.042,1.088,11.140
63.840,61.220,1.943,1.848,1.816,2.112,1.920,1.084,10.940
66.430,63.630,2.024,2.247,1.983,2.244,2.189,1.171,13.460
66.060,62.160,2.165,2.770,2.066,2.408,2.707,1.176,13.460
63.060,58.930,1.943,2.181,1.968,2.350,2.943,1.151,13.670
62.870,58.590,1.756,1.860,1.947,2.319,2.609,1.151,13.400
62.280,58.150,1.634,1.671,1.871,2.131,2.217,1.136,13.360
61.330,58.500,1.540,1.553,1.805,1.974,1.924,1.122,13.710
60.340,58.740,1.524,1.502,1.743,1.848,1.818,1.059,10.860
58.800,56.790,1.486,1.480,1.721,1.802,1.738,0.998,9.220
57.000,53.770,1.439,1.416,1.667,1.732,1.659,0.972,10.260
58.130,53.570,1.465,1.407,1.690,1.698,1.675,0.998,10.880
57.780,53.590,1.484,1.442,1.638,1.645,1.618,0.980,11.890
59.830,56.070,1.577,1.575,1.701,1.686,1.735,1.044,14.210
60.320,58.750,1.634,1.595,1.735,1.776,1.767,1.112,14.490
57.970,56.360,1.563,1.499,1.712,1.794,1.694,1.062,13.060
59.820,57.380,1.649,1.616,1.683,1.785,1.740,1.027,9.930
63.390,61.720,1.802,1.749,1.772,1.894,1.830,1.013,9.420
63.740,62.180,1.730,1.682,1.698,1.879,1.732,0.977,8.630
66.790,63.540,1.756,1.718,1.761,1.974,1.842,1.022,8.670
66.820,63.770,1.674,1.624,1.765,2.014,1.844,0.968,8.220
66.590,64.000,1.645,1.651,1.751,1.974,1.833,0.953,8.360
63.060,61.230,1.483,1.524,1.608,1.900,1.735,0.931,7.800
59.370,58.040,1.423,1.475,1.580,1.844,1.717,0.888,7.250
59.930,59.390,1.517,1.546,1.654,1.928,1.767,0.924,7.390
62.270,61.060,1.613,1.680,1.751,1.979,1.851,0.901,6.710
60.890,59.500,1.633,1.711,1.709,1.948,1.810,0.878,6.440
62.640,62.420,1.804,1.906,1.784,1.957,1.885,0.928,7.060
61.360,61.610,1.783,1.815,1.770,1.971,1.854,0.936,7.100
65.670,64.760,1.908,1.959,1.839,2.073,1.937,0.978,7.110
66.560,66.930,2.002,2.082,1.874,2.158,1.970,0.963,6.980
68.850,68.910,2.126,2.170,1.965,2.213,2.049,1.020,6.810
71.870,72.540,2.301,2.256,2.054,2.352,2.152,1.037,7.630
70.380,72.840,2.109,2.136,2.017,2.375,2.121,1.045,7.170
72.140,72.920,2.110,2.073,2.003,2.481,2.093,1.049,6.610
71.500,70.440,2.091,2.109,2.018,2.411,2.116,1.042,6.550
69.070,67.840,1.962,1.976,1.916,2.304,2.022,1.021,5.920
70.350,68.470,1.997,1.998,1.946,2.367,2.045,1.045,5.960
71.530,68.750,2.087,2.112,1.975,2.364,2.090,1.057,6.160
71.540,67.890,2.098,2.140,1.978,2.343,2.157,1.071,6.060
69.480,66.170,1.984,2.046,1.895,2.244,2.092,1.093,6.300
69.940,68.330,2.003,2.070,1.861,2.195,2.019,1.096,6.500
72.650,71.820,2.154,2.220,1.949,2.257,2.046,1.141,5.970
74.650,73.450,2.216,2.234,1.947,2.228,2.124,1.161,5.390
75.210,73.990,2.205,2.239,1.949,2.195,2.144,1.168,5.740
73.980,73.520,2.232,2.301,1.903,2.199,2.175,1.171,6.040
73.870,73.530,2.277,2.295,1.914,2.221,2.159,1.164,6.820
75.200,76.320,2.359,2.303,2.047,2.267,2.226,1.157,8.080
75.630,76.980,2.156,2.095,2.026,2.355,2.156,1.158,7.430
71.790,72.350,1.990,1.967,1.949,2.302,2.085,1.128,6.840
72.120,71.920,1.888,1.873,1.988,2.293,2.144,1.134,7.090
70.010,68.350,1.798,1.768,1.928,2.268,2.038,1.110,6.040
67.530,65.760,1.649,1.626,1.820,2.228,1.951,1.092,5.530
63.980,61.380,1.606,1.568,1.683,2.024,1.739,1.031,5.150
61.400,60.230,1.527,1.489,1.620,1.838,1.718,0.970,4.800
61.940,58.760,1.524,1.534,1.645,1.829,1.821,0.949,4.170
59.770,57.150,1.515,1.520,1.618,1.851,1.739,0.945,4.320
58.580,58.330,1.486,1.502,1.642,1.837,1.766,0.950,5.070
58.480,58.510,1.490,1.507,1.687,1.746,1.753,0.940,6.220
58.880,57.730,1.546,1.531,1.660,1.806,1.730,0.927,7.390
58.550,56.480,1.481,1.488,1.599,1.806,1.657,0.909,7.110
59.960,58.020,1.566,1.575,1.661,1.876,1.718,0.947,7.040
57.560,57.850,1.568,1.536,1.616,1.857,1.705,0.954,7.390
57.240,59.200,1.622,1.564,1.644,1.901,1.754,0.959,7.590
62.020,62.590,1.697,1.633,1.735,2.032,1.848,1.002,7.930
62.320,63.630,1.637,1.587,1.740,2.200,1.878,1.004,7.510
61.910,62.560,1.660,1.601,1.694,2.062,1.830,0.968,7.010
62.400,62.440,1.747,1.627,1.665,1.862,1.768,0.946,6.260
60.660,59.690,1.616,1.548,1.593,1.921,1.725,0.927,5.600
57.760,55.630,1.550,1.482,1.551,1.962,1.669,0.862,5.500
54.110,51.790,1.418,1.387,1.481,1.798,1.599,0.873,6.130
51.510,51.400,1.343,1.327,1.464,1.699,1.643,0.871,6.520
53.570,54.870,1.407,1.410,1.548,1.825,1.673,0.911,7.290
57.110,55.920,1.476,1.475,1.643,1.957,1.721,0.959,7.710
58.990,57.900,1.545,1.529,1.697,2.075,1.747,0.992,8.310
58.410,55.540,1.605,1.570,1.653,1.977,1.697,0.968,8.430
59.570,58.160,1.729,1.698,1.698,1.949,1.735,0.957,7.460
61.640,60.620,1.867,1.808,1.765,2.014,1.827,0.989,7.340
60.850,60.350,1.897,1.805,1.743,2.007,1.813,1.016,7.320
57.940,60.870,1.908,1.806,1.695,1.996,1.796,1.040,6.860
58.260,61.090,1.930,1.852,1.695,1.999,1.810,1.031,6.910
64.180,66.100,2.021,1.941,1.822,2.158,1.963,1.083,7.320
64.820,68.550,2.040,2.036,1.854,2.193,2.013,1.069,7.550
62.580,68.200,2.118,2.185,1.873,2.204,2.056,1.085,7.830
63.060,66.210,2.032,2.073,1.827,2.136,2.017,1.111,7.510
65.260,67.390,2.181,2.302,1.892,2.180,2.052,1.150,7.480
63.820,66.040,2.206,2.245,1.866,2.128,2.024,1.145,7.680
61.900,63.910,2.220,2.277,1.844,2.105,2.013,1.132,7.560
63.610,67.550,2.317,2.443,1.896,2.127,2.055,1.160,7.740
64.890,70.650,2.292,2.308,1.933,2.170,2.092,1.165,7.560
63.940,68.450,2.183,2.224,1.893,2.160,2.045,1.141,7.650
65.900,71.230,2.152,2.157,1.958,2.215,2.085,1.124,7.760
66.620,69.890,2.142,2.122,1.967,2.269,2.086,1.134,7.510
68.780,71.780,2.223,2.178,2.030,2.287,2.143,1.153,7.360
69.130,71.760,2.221,2.145,2.022,2.245,2.087,1.147,6.710
71.780,74.790,2.238,2.209,2.074,2.303,2.138,1.163,6.270
72.790,77.760,2.257,2.270,2.096,2.370,2.154,1.181,6.400
74.920,78.240,2.086,2.085,2.071,2.351,2.122,1.201,6.370
75.150,76.660,2.019,2.006,2.046,2.273,2.119,1.198,5.760
76.750,76.340,2.026,2.001,2.055,2.254,2.151,1.216,6.300
71.920,70.700,1.924,1.906,1.952,2.134,2.045,1.164,6.350
72.050,70.090,2.050,1.991,1.983,2.166,2.094,1.178,7.080
70.190,68.440,1.955,1.911,1.952,2.128,2.078,1.173,5.930
72.930,70.550,2.084,2.041,2.016,2.192,2.122,1.212,5.510
75.960,75.060,2.069,2.115,2.103,2.204,2.181,1.255,5.660
78.950,76.890,2.077,2.085,2.184,2.239,2.259,1.277,6.030
82.260,78.170,2.148,2.151,2.223,2.305,2.316,1.315,6.210
81.700,78.150,2.107,2.092,2.192,2.313,2.288,1.326,6.330
80.590,77.980,2.068,2.020,2.171,2.344,2.287,1.338,6.650
81.460,78.850,2.095,2.046,2.192,2.447,2.276,1.389,6.680
87.800,84.290,2.216,2.158,2.311,2.539,2.395,1.462,7.100
89.230,83.720,2.202,2.158,2.349,2.564,2.427,1.471,6.390
93.460,90.420,2.365,2.326,2.487,2.691,2.575,1.555,6.930
95.810,93.540,2.474,2.429,2.583,2.792,2.692,1.588,6.950
93.560,90.740,2.411,2.353,2.541,2.682,2.634,1.539,7.190
97.930,94.010,2.484,2.398,2.660,2.751,2.740,1.560,6.880
92.470,92.160,2.340,2.255,2.601,2.647,2.664,1.532,7.440
88.710,89.090,2.252,2.186,2.509,2.486,2.560,1.499,7.120
91.180,90.240,2.307,2.247,2.562,2.544,2.601,1.515,7.170
91.160,90.820,2.308,2.266,2.587,2.563,2.589,1.523,7.120
95.640,94.390,2.443,2.396,2.636,2.678,2.649,1.577,6.970
98.170,96.500,2.502,2.466,2.697,2.721,2.721,1.604,7.570
94.760,94.400,2.375,2.341,2.581,2.533,2.617,1.517,7.840
91.510,90.030,2.278,2.237,2.529,2.468,2.593,1.480,8.330
89.410,88.460,2.260,2.256,2.474,2.500,2.532,1.465,7.870
91.140,91.770,2.281,2.301,2.516,2.545,2.562,1.481,8.020
89.080,89.880,2.219,2.245,2.470,2.530,2.531,1.368,7.870
94.130,94.980,2.362,2.380,2.619,2.695,2.720,1.373,8.470
99.610,97.130,2.527,2.535,2.742,2.900,2.843,1.456,8.890
100.840,99.100,2.478,2.532,2.803,2.941,2.888,1.507,9.160
103.440,101.900,2.492,2.539,2.935,3.051,3.026,1.465,9.430
109.350,107.690,2.561,2.603,3.101,3.230,3.217,1.479,9.740
105.280,103.050,2.392,2.493,3.100,3.184,3.222,1.468,9.090
104.490,102.050,2.568,2.604,3.132,3.117,3.065,1.486,9.240
103.460,100.880,2.515,2.631,3.016,3.126,3.081,1.479,9.680
109.710,106.600,2.675,2.694,3.223,3.383,3.352,1.538,9.880
114.330,110.420,2.819,2.833,3.306,3.422,3.465,1.609,10.130
118.530,114.340,2.912,2.934,3.317,3.487,3.492,1.685,10.540
115.420,111.980,2.837,2.840,3.213,3.402,3.347,1.617,10.750
123.010,119.840,3.018,3.029,3.454,3.655,3.581,1.699,11.110
124.960,122.580,3.067,3.091,3.636,3.826,3.751,1.711,11.360
130.140,126.470,3.209,3.224,3.837,4.033,3.969,1.731,11.310
128.470,128.760,3.241,3.229,3.736,3.894,3.845,1.703,11.670
128.160,126.330,3.218,3.225,3.701,3.861,3.782,1.710,12.290
134.800,134.120,3.331,3.281,3.877,3.972,3.946,1.806,12.590
134.340,132.080,3.296,3.275,3.777,3.848,3.849,1.844,12.880
137.000,135.540,3.319,3.342,3.831,3.880,3.908,1.874,12.890
142.520,141.070,3.360,3.371,3.992,4.057,4.109,1.919,13.200
139.950,137.430,3.295,3.310,3.918,3.987,4.050,1.937,12.300
135.370,135.050,3.164,3.175,3.824,3.911,3.952,1.917,11.300
125.920,126.700,2.979,2.992,3.592,3.731,3.722,1.794,9.930
124.570,124.430,2.990,2.998,3.472,3.590,3.599,1.742,9.150
118.800,116.560,2.894,2.945,3.215,3.272,3.331,1.698,8.710
114.400,110.160,2.861,2.922,3.079,3.146,3.148,1.584,8.100
115.700,111.660,2.884,2.863,3.147,3.188,3.233,1.616,7.900
116.090,112.400,2.926,2.998,3.187,3.243,3.319,1.681,8.160
108.370,103.690,2.874,2.995,3.020,3.069,3.224,1.606,7.540
102.880,97.280,2.938,3.668,2.911,2.971,3.714,1.574,7.690
97.190,89.350,2.892,3.282,2.783,2.860,3.469,1.457,7.910
111.120,100.910,2.674,2.789,2.998,3.070,3.237,1.541,7.740
96.590,91.900,2.394,2.492,2.742,2.795,2.865,1.404,7.300
86.240,80.980,2.074,1.992,2.404,2.424,2.515,1.149,6.680
75.190,69.280,1.949,1.798,2.200,2.192,2.291,0.917,6.680
68.560,64.400,1.804,1.574,2.086,2.071,2.137,0.962,6.750
65.210,60.610,1.590,1.408,1.986,1.943,2.017,0.944,6.440
64.310,59.430,1.452,1.350,2.004,1.945,2.048,0.810,6.760
58.600,53.270,1.313,1.257,1.880,1.801,1.929,0.718,6.680
52.260,47.790,1.157,1.063,1.738,1.644,1.757,0.704,6.670
53.270,48.530,1.190,1.132,1.726,1.643,1.760,0.716,6.610
45.600,43.700,1.027,0.950,1.525,1.427,1.536,0.615,6.440
44.570,41.010,0.979,0.943,1.430,1.319,1.330,0.585,5.680
39.700,41.710,1.001,0.991,1.415,1.316,1.348,0.636,5.720
32.980,35.380,0.842,0.842,1.280,1.300,1.313,0.599,5.410
42.400,37.040,0.924,0.944,1.334,1.348,1.361,0.630,5.640
44.460,45.250,1.090,1.108,1.542,1.582,1.580,0.734,5.880
36.730,42.380,1.137,1.158,1.482,1.454,1.499,0.750,5.420
42.150,41.670,1.162,1.143,1.404,1.351,1.379,0.711,4.800
42.700,44.200,1.213,1.189,1.423,1.403,1.393,0.723,4.740
40.780,43.640,1.251,1.234,1.355,1.365,1.329,0.697,4.810
36.940,45.590,1.295,1.273,1.328,1.347,1.291,0.669,4.720
37.150,40.910,1.130,1.086,1.182,1.197,1.170,0.627,4.340
41.100,42.680,1.169,1.165,1.233,1.233,1.229,0.637,4.150
43.180,43.860,1.243,1.238,1.180,1.153,1.161,0.611,4.230
45.660,43.980,1.217,1.210,1.177,1.166,1.168,0.618,3.890
49.490,46.430,1.299,1.294,1.281,1.309,1.261,0.670,3.800
52.990,51.460,1.387,1.408,1.447,1.483,1.452,0.719,4.060
50.340,48.490,1.328,1.321,1.367,1.445,1.380,0.643,3.620
50.460,51.480,1.383,1.371,1.393,1.470,1.413,0.648,3.610
49.860,51.590,1.421,1.384,1.389,1.447,1.411,0.643,3.530
47.800,48.970,1.369,1.314,1.323,1.372,1.327,0.630,3.450
50.200,49.920,1.379,1.355,1.312,1.376,1.314,0.632,3.290
55.960,54.830,1.585,1.546,1.427,1.475,1.432,0.671,3.780
57.940,56.390,1.660,1.612,1.447,1.486,1.464,0.690,4.240
60.320,57.890,1.752,1.735,1.494,1.555,1.511,0.716,3.790
64.320,62.200,1.838,1.813,1.570,1.647,1.586,0.748,3.580
68.110,67.170,1.890,1.891,1.732,1.803,1.756,0.835,3.760
70.850,69.880,1.964,1.952,1.783,1.845,1.821,0.872,3.530
70.620,69.680,1.974,1.958,1.781,1.876,1.844,0.865,4.040
68.580,67.580,1.812,1.779,1.703,1.845,1.796,0.820,3.870
69.320,68.030,1.829,1.784,1.698,1.813,1.778,0.811,3.680
61.480,60.390,1.652,1.605,1.503,1.623,1.612,0.685,3.270
61.290,61.110,1.651,1.610,1.536,1.667,1.629,0.730,3.290
65.280,66.560,1.809,1.773,1.713,1.836,1.793,0.780,3.500
67.030,68.600,1.870,1.817,1.744,1.853,1.799,0.796,3.410
71.580,73.990,1.987,1.951,1.889,1.974,1.916,0.868,3.580
69.640,72.900,1.935,1.904,1.875,1.943,1.895,0.894,3.390
70.800,71.520,1.912,1.864,1.861,1.920,1.880,0.915,3.010
72.370,72.330,1.907,1.854,1.852,1.941,1.868,0.943,2.720
68.390,67.600,1.824,1.767,1.721,1.814,1.733,0.928,2.180
70.910,69.170,1.835,1.773,1.734,1.845,1.744,0.965,2.690
71.320,68.850,1.835,1.784,1.766,1.845,1.785,0.970,3.210
68.330,66.960,1.703,1.683,1.706,1.796,1.749,0.930,3.460
68.840,65.900,1.711,1.682,1.742,1.830,1.754,0.935,3.060
70.800,67.870,1.781,1.758,1.793,1.844,1.812,0.930,3.600
75.730,72.290,1.899,1.867,1.934,1.995,1.950,0.976,3.930
80.060,77.240,2.040,1.992,2.042,2.103,2.054,1.077,4.700
78.470,76.070,2.042,1.986,2.008,2.064,2.015,1.076,4.370
79.000,76.600,1.989,1.940,2.007,2.060,2.002,1.066,4.280
78.240,76.250,1.961,1.907,1.981,2.023,1.972,1.062,3.380
78.370,77.040,2.001,1.933,1.991,2.043,1.999,1.070,3.300
76.140,76.520,1.975,1.915,1.937,2.002,1.963,1.101,3.520
76.810,77.780,1.990,1.942,1.994,2.045,2.006,1.155,4.500
71.510,73.140,1.859,1.836,1.904,1.930,1.933,1.139,5.080
71.720,71.800,1.842,1.818,1.906,1.925,1.943,1.142,5.610
74.760,73.350,1.911,1.875,1.958,2.005,1.960,1.223,5.660
79.070,77.190,2.031,1.993,2.106,2.122,2.074,1.314,5.880
82.340,79.820,2.124,2.101,2.184,2.192,2.170,1.408,6.560
80.060,78.310,2.079,2.050,2.092,2.049,2.096,1.246,5.680
76.620,74.280,2.010,1.980,1.975,1.962,1.994,1.273,5.560
73.940,71.880,1.942,1.917,1.919,1.945,1.938,1.315,5.470
74.570,72.540,1.885,1.928,1.965,1.984,1.956,1.359,5.470
73.880,70.850,1.908,1.877,1.920,1.964,1.929,1.291,5.550
78.250,75.800,2.031,2.012,2.017,2.060,2.031,1.235,5.410
79.220,76.230,2.042,2.057,2.020,2.076,2.050,1.242,4.870
80.190,77.860,2.127,2.107,2.060,2.124,2.091,1.185,4.740
81.760,79.360,2.154,2.158,2.090,2.139,2.112,1.144,4.450
81.440,79.050,2.150,2.162,2.088,2.130,2.104,1.121,4.230
80.650,78.380,2.118,2.109,2.066,2.137,2.094,1.114,4.010
83.010,80.590,2.191,2.168,2.150,2.220,2.182,1.111,3.820
85.660,83.880,2.238,2.185,2.221,2.312,2.263,1.154,4.000
84.340,85.230,2.205,2.173,2.201,2.293,2.237,1.136,4.060
82.900,84.610,2.195,2.181,2.174,2.284,2.206,1.123,3.990
84.220,85.980,2.260,2.225,2.219,2.339,2.265,1.137,4.160
80.240,82.500,2.155,2.134,2.182,2.260,2.198,1.119,3.940
74.980,78.320,2.099,2.062,2.114,2.189,2.126,1.124,4.190
69.140,72.170,1.921,1.896,1.932,2.009,1.955,1.046,4.260
70.620,70.790,1.900,1.864,1.934,2.040,1.973,1.038,4.180
72.910,72.710,1.945,1.905,1.983,2.089,2.016,1.090,4.440
73.440,72.760,1.969,1.916,1.983,2.079,2.015,1.059,4.730
76.700,76.220,2.080,2.021,2.083,2.168,2.106,1.033,5.100
77.060,76.640,2.054,2.012,2.081,2.198,2.096,1.002,4.930
74.960,73.860,1.969,1.947,1.976,2.101,1.988,0.986,4.660
74.390,73.950,1.970,1.954,1.955,2.083,1.993,0.976,4.650
76.350,75.700,1.988,1.974,1.990,2.108,2.034,0.989,4.480
77.560,76.640,2.025,2.003,1.999,2.124,2.045,1.011,4.640
78.120,77.240,2.024,1.991,1.992,2.133,2.044,1.071,4.750
81.790,82.690,2.098,2.071,2.130,2.263,2.178,1.108,4.800
78.170,78.210,1.949,1.935,2.018,2.184,2.091,1.074,4.420
74.840,74.940,1.882,1.857,1.960,2.113,2.051,1.046,4.300
72.910,72.820,1.859,1.858,1.969,2.108,2.033,1.060,3.960
74.020,75.410,1.919,1.913,2.012,2.120,2.050,1.081,3.760
74.820,77.170,1.968,1.975,2.052,2.164,2.088,1.099,3.800
75.620,78.440,1.978,1.976,2.094,2.199,2.115,1.135,4.010
73.760,78.380,1.951,1.921,2.099,2.180,2.115,1.148,4.010
78.410,79.820,2.034,1.982,2.178,2.270,2.194,1.191,3.790
82.290,83.870,2.193,2.117,2.265,2.356,2.262,1.261,3.520
82.160,83.110,2.202,2.112,2.251,2.350,2.250,1.238,3.490
81.150,81.430,2.146,2.032,2.221,2.313,2.230,1.204,3.370
82.030,82.250,2.122,2.023,2.225,2.329,2.246,1.229,3.310
84.930,85.600,2.174,2.082,2.316,2.389,2.312,1.276,3.390
86.910,87.430,2.242,2.159,2.391,2.469,2.392,1.276,3.700
82.230,83.940,2.287,2.112,2.286,2.352,2.286,1.212,3.730
82.280,83.510,2.258,2.094,2.279,2.324,2.294,1.243,3.900
86.750,88.100,2.359,2.237,2.382,2.431,2.382,1.258,4.200
88.500,90.250,2.349,2.277,2.432,2.472,2.423,1.257,4.460
88.270,90.910,2.329,2.256,2.455,2.494,2.445,1.302,4.260
89.660,92.900,2.452,2.376,2.510,2.540,2.477,1.327,4.090
90.970,93.170,2.430,2.358,2.511,2.532,2.493,1.333,4.160
89.540,94.720,2.442,2.387,2.509,2.519,2.510,1.327,4.520
91.020,97.090,2.474,2.412,2.604,2.624,2.621,1.358,4.460
89.750,97.340,2.464,2.414,2.641,2.647,2.659,1.360,4.570
86.110,96.620,2.411,2.352,2.644,2.650,2.669,1.346,4.450
89.520,100.360,2.466,2.411,2.739,2.757,2.773,1.335,4.510
85.510,99.900,2.471,2.440,2.715,2.781,2.782,1.331,4.170
84.130,102.810,2.511,2.489,2.729,2.831,2.816,1.363,3.900
95.260,110.490,2.731,2.673,2.878,3.012,2.957,1.467,3.840
101.050,114.530,2.864,2.828,3.024,3.154,3.126,1.445,3.820
103.740,114.450,2.832,2.851,3.029,3.174,3.100,1.350,3.800
99.790,112.670,2.734,2.775,3.010,3.219,3.097,1.413,3.880
104.410,115.410,2.846,2.891,3.041,3.298,3.145,1.445,4.120
105.080,116.490,2.972,2.958,3.062,3.312,3.146,1.358,4.300
109.290,123.030,3.117,3.080,3.198,3.421,3.268,1.414,4.150
107.750,123.570,3.133,3.105,3.198,3.380,3.249,1.418,4.120
109.110,122.740,3.192,3.133,3.176,3.344,3.243,1.451,4.270
112.300,125.360,3.290,3.245,3.221,3.397,3.315,1.546,4.390
105.840,119.560,3.159,3.182,3.050,3.235,3.175,1.547,4.500
99.870,114.530,3.152,3.199,2.936,3.131,3.091,1.529,4.180
97.990,112.020,2.865,2.848,2.871,3.049,3.020,1.520,4.150
99.550,113.410,2.933,2.888,2.932,3.107,3.043,1.487,4.350
100.920,115.680,2.924,2.906,3.035,3.185,3.122,1.520,4.650
100.050,117.730,2.899,2.849,3.073,3.178,3.148,1.538,4.830
95.870,116.790,2.868,2.809,3.032,3.114,3.115,1.534,4.560
92.700,110.180,2.739,2.674,2.852,2.956,2.930,1.520,4.330
93.700,109.030,2.796,2.771,2.863,2.968,2.935,1.484,4.320
97.120,115.390,2.973,2.939,3.018,3.101,3.079,1.513,4.300
96.720,117.720,3.043,2.989,3.087,3.137,3.137,1.528,4.410
98.010,118.200,3.039,2.990,3.097,3.136,3.164,1.534,4.580
97.830,117.700,3.048,2.999,3.092,3.111,3.163,1.542,4.400
90.850,112.650,2.889,2.816,3.001,3.022,3.063,1.548,4.210
82.860,105.300,2.741,2.673,2.848,2.865,2.905,1.484,4.080
85.360,109.540,2.807,2.773,2.923,2.934,2.992,1.534,4.010
85.060,111.060,2.862,2.866,2.951,2.986,3.023,1.532,4.010
88.070,116.110,2.911,2.920,3.035,3.089,3.082,1.558,4.010
87.910,115.970,2.937,2.841,3.019,3.083,3.018,1.580,3.960
88.930,114.980,2.794,2.720,2.955,3.037,2.964,1.606,3.950
83.650,111.980,2.678,2.583,2.875,2.972,2.897,1.533,3.770
81.180,107.690,2.635,2.569,2.815,2.940,2.881,1.519,3.810
79.430,104.030,2.710,2.633,2.794,2.927,2.857,1.454,3.530
85.350,111.590,2.882,2.777,2.949,3.086,2.949,1.482,3.480
86.820,111.470,2.772,2.693,3.007,3.136,3.003,1.478,3.620
92.320,111.330,2.744,2.675,3.045,3.178,3.041,1.475,3.620
93.240,109.840,2.703,2.621,3.029,3.347,3.027,1.450,3.470
96.970,114.680,2.719,2.633,3.125,3.338,3.127,1.470,3.420
