0.051721,0.040336,0.029502,0.035683,0.050594,0.053823,0.027791,0.033906,0.037768,0.019803
-0.050804,-0.052992,-0.060835,-0.049095,-0.058703,-0.039943,-0.032396,-0.038135,-0.027392,-0.024606
-0.005811,0.004565,0.000031,0.009894,0.012247,0.008818,0.013597,0.021585,0.025877,0.035563
0.008114,0.015008,-0.003902,0.021669,0.008845,0.019325,0.030531,0.043801,0.040770,0.023442
-0.033368,-0.033707,-0.037454,-0.031786,-0.039360,-0.024312,-0.023155,-0.026809,-0.018945,-0.017811
0.020924,0.026627,0.018129,0.031140,0.006538,0.018966,0.023187,0.034265,0.031573,0.027115
0.040558,0.068321,0.064820,0.062574,0.048243,0.043304,0.048641,0.031456,0.045748,0.045877
0.001469,0.005486,-0.007797,-0.005525,0.001586,-0.007385,-0.016279,-0.016828,-0.012749,0.007377
0.063862,0.053261,0.061148,0.027071,0.005033,0.007759,-0.008058,-0.024695,-0.022057,-0.041865
-0.054920,0.010782,0.032543,0.031472,0.012681,0.008007,0.009007,0.019921,0.015282,0.020771
-0.034278,0.021292,0.000064,-0.002815,-0.001912,-0.008193,-0.011896,-0.007558,-0.008286,-0.003580
-0.037199,-0.056838,-0.076511,-0.070903,-0.073280,-0.075422,-0.079907,-0.057387,-0.067153,-0.062335
-0.163784,-0.119845,-0.116705,-0.100803,-0.088326,-0.104640,-0.103719,-0.101233,-0.093370,-0.080825
-0.102641,-0.097621,-0.067563,-0.077617,-0.080006,-0.089146,-0.079548,-0.077061,-0.086152,-0.082516
0.047844,0.097075,0.091419,0.069094,0.079726,0.066132,0.048279,0.057761,0.059237,0.067477
0.061434,0.047867,0.044451,0.037393,0.027661,0.044076,0.034573,0.023720,0.026021,0.021380
-0.078135,-0.069589,-0.077193,-0.071420,-0.066078,-0.071811,-0.065643,-0.049562,-0.055192,-0.047300
-0.069979,-0.060295,-0.059880,-0.056402,-0.041743,-0.039372,-0.035569,-0.014514,-0.006428,0.009710
0.095124,0.090841,0.104579,0.121150,0.117359,0.133104,0.137486,0.125619,0.127580,0.104396
-0.061371,-0.040997,-0.036662,-0.034966,-0.024748,-0.016073,-0.024820,-0.002503,0.010253,0.017197
